entity,entityLabel,type,type_label,id,id_value,auth_label
https://resource.fiafcore.org/a6c67c2b-de87-4c86-8f3c-7852fa22e86b,Jürgen   Labenski,https://ontology.fiafcore.org/Agent,Agent,https://rdflib.github.io/.well-known/genid/rdflib/N53cc050a0e7542f9854ac7b266356dad,da50999b-9375-4015-80b2-7ccdaf400a17,Bundesarchiv
https://resource.fiafcore.org/998b2f10-f9af-4aea-9e92-82c4a7851374,Georg John,https://ontology.fiafcore.org/Agent,Agent,https://rdflib.github.io/.well-known/genid/rdflib/Na65592f0bcb1471e94f02d11c1578709,713e2e27-f7c5-4657-afcf-5f00265f4535,Bundesarchiv
https://resource.fiafcore.org/12fe4d0b-acd7-4c4d-916d-da8c5ff2622e,Karl Freund,https://ontology.fiafcore.org/Agent,Agent,https://rdflib.github.io/.well-known/genid/rdflib/N740670404496479094a1c3bd3ffbd689,76391cfc-392b-4257-9b4e-57cdc96eb641,Bundesarchiv
https://resource.fiafcore.org/5a3e1f38-18fa-4ac6-bac1-29fd7eccdd1a," Ufa, Berlin (Union-Film der Ufa)",https://ontology.fiafcore.org/Agent,Agent,https://rdflib.github.io/.well-known/genid/rdflib/Nc0ed135d72dd4a8d98d0739eef765956,fca5eb1e-b754-461b-8294-d4723a77ed47,Bundesarchiv
https://resource.fiafcore.org/4518e81a-b3fa-429c-903e-0b874412d886,Max Hiller,https://ontology.fiafcore.org/Agent,Agent,https://rdflib.github.io/.well-known/genid/rdflib/Nee0acd73305f4c83b15f5d9d7e00546b,b58ab31f-c45d-42d5-84ee-c07913ac2e18,Bundesarchiv
https://resource.fiafcore.org/5f4baa88-5ab7-46a5-ab1b-32ede6e50b39,Emmy Wyda,https://ontology.fiafcore.org/Agent,Agent,https://rdflib.github.io/.well-known/genid/rdflib/N2bc61a2303ae4a50befb559e09902d38,7e5de3d3-e2b4-4653-a25b-9d58456704de,Bundesarchiv
https://resource.fiafcore.org/86f5689a-6486-4f26-bdfc-f74b16e505aa,Robert Baberske,https://ontology.fiafcore.org/Agent,Agent,https://rdflib.github.io/.well-known/genid/rdflib/Nf7c33557f0c7450ca59a553899e0e8b2,40c128dc-12a6-4426-b3d8-e4cc7d706e9d,Bundesarchiv
https://resource.fiafcore.org/1f1694ac-37cb-430a-a37a-fc60183af57a," Luft, Gerd  (ZDF-Fassg. 1983)",https://ontology.fiafcore.org/Agent,Agent,https://rdflib.github.io/.well-known/genid/rdflib/N3a9c6071c7aa450095f09b8e4bfabd7f,74049552-0008-4176-91ae-13a094bfad7f,Bundesarchiv
https://resource.fiafcore.org/b5df252a-d332-4bef-bf34-7be3af0b1169,Erich Schönfelder,https://ontology.fiafcore.org/Agent,Agent,https://rdflib.github.io/.well-known/genid/rdflib/N6e0cda2cc7794fe48c713ce4b3aee7bd,76758176-0c1d-44c3-9b08-0df356d80349,Bundesarchiv
https://resource.fiafcore.org/3b8b96ae-bbc5-4df2-a3dc-f1fba51657b3,Carl Mayer,https://ontology.fiafcore.org/Agent,Agent,https://rdflib.github.io/.well-known/genid/rdflib/N7b1eefbf1705412e95d2bc12e886ce7b,7617a7ce-cf6f-4d19-a3cc-6c9cdff5e444,Bundesarchiv
https://resource.fiafcore.org/a23a7140-b870-4230-9df7-5e175c30f474,Sinfonieorchester Graunke (ZDF-Fassg. 1983) ,https://ontology.fiafcore.org/Agent,Agent,https://rdflib.github.io/.well-known/genid/rdflib/Nac302fa1e0384511885e62f9b4e34d1e,46196f9d-1f4c-4d5b-abb7-48332be94d20,Bundesarchiv
